WP-00421,,,Glucose 100g per L,Ammonium Chloride,Sucrose,Sugar,Methanol,Mineral Oil,Coconut Oil,Ethanol,MEK,Acetonitrile,Urea,Ammonium Nitrate,Acetaminophen,Ammonium Nitrate,Isopropanol,Acetone,Acetonitrile Toluene,Naphthalene,Sodium Perchlorate,Linseed Oil,Toluene,Cyclohexane,Benzene,BMSB,Sulfur
pixel,wavelength,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
58,854.48,345.21,6240.00,6747.00,4653.00,12265.00,853.00,5969.00,14700.00,365.00,911.00,3165.00,594.00,811.00,12798.00,321.00,254.00,480.00,1659.00,884.00,303.00,35250.00,1143.00,17.00,25.00,332.00,1079.00
59,854.63,347.27,6189.00,6735.00,4681.00,12482.00,845.00,5918.00,14594.00,389.00,908.00,3463.00,638.00,788.00,11905.00,271.00,290.00,457.00,1663.00,837.00,275.00,35275.00,1092.00,19.00,36.00,340.00,1078.00
60,854.78,349.33,6310.00,6696.00,4776.00,12568.00,845.00,5921.00,14709.00,361.00,908.00,3659.00,614.00,760.00,11216.00,323.00,279.00,509.00,1698.00,889.00,293.00,35167.00,1005.00,14.00,42.00,345.00,1078.00
61,854.93,351.39,6294.00,6708.00,4788.00,12532.00,814.00,5860.00,14523.00,372.00,895.00,4035.00,648.00,748.00,10812.00,286.00,305.00,486.00,1653.00,871.00,290.00,35066.00,817.00,31.00,27.00,342.00,1081.00
62,855.08,353.44,6255.00,6631.00,4898.00,12632.00,805.00,5847.00,14515.00,337.00,925.00,4481.00,671.00,716.00,10609.00,288.00,353.00,533.00,1659.00,877.00,290.00,35085.00,678.00,40.00,33.00,327.00,1116.00
63,855.23,355.50,6269.00,6649.00,5084.00,12967.00,752.00,5807.00,14423.00,368.00,953.00,5004.00,706.00,746.00,10553.00,270.00,361.00,518.00,1608.00,913.00,304.00,34918.00,511.00,61.00,30.00,338.00,1113.00
64,855.39,357.56,6255.00,6582.00,5684.00,13661.00,798.00,5817.00,14444.00,366.00,913.00,5668.00,711.00,763.00,10553.00,268.00,395.00,536.00,1745.00,925.00,342.00,35258.00,411.00,45.00,38.00,344.00,1134.00
65,855.54,359.61,6035.00,6536.00,6449.00,14720.00,754.00,5865.00,14216.00,372.00,985.00,6477.00,763.00,737.00,10523.00,247.00,405.00,500.00,1916.00,898.00,289.00,34892.00,309.00,80.00,38.00,353.00,1115.00
66,855.69,361.66,6007.00,6512.00,7450.00,15858.00,668.00,5773.00,13993.00,398.00,1023.00,7586.00,774.00,723.00,10551.00,245.00,543.00,550.00,2145.00,955.00,324.00,34979.00,300.00,101.00,40.00,366.00,1111.00
67,855.84,363.72,6033.00,6453.00,8199.00,16907.00,716.00,5714.00,13885.00,351.00,982.00,8890.00,807.00,733.00,10702.00,249.00,608.00,528.00,2466.00,949.00,311.00,34834.00,256.00,116.00,43.00,366.00,1162.00
68,855.99,365.77,5992.00,6462.00,8684.00,17422.00,700.00,5847.00,13902.00,361.00,995.00,10702.00,815.00,705.00,10804.00,260.00,835.00,607.00,3031.00,989.00,339.00,34917.00,212.00,152.00,41.00,444.00,1177.00
69,856.14,367.82,5817.00,6455.00,8661.00,17280.00,659.00,5750.00,13667.00,385.00,1057.00,12970.00,845.00,737.00,10950.00,250.00,1011.00,618.00,3654.00,1019.00,347.00,34792.00,197.00,195.00,44.00,481.00,1223.00
70,856.29,369.87,5906.00,6394.00,8136.00,16643.00,670.00,5693.00,13558.00,427.00,1055.00,15861.00,903.00,691.00,11191.00,235.00,1192.00,670.00,4522.00,1057.00,327.00,34920.00,165.00,239.00,55.00,585.00,1239.00
71,856.44,371.92,5927.00,6301.00,7250.00,15404.00,679.00,5803.00,13545.00,406.00,1122.00,19377.00,972.00,714.00,11335.00,243.00,1363.00,710.00,5521.00,1092.00,361.00,34691.00,163.00,323.00,48.00,744.00,1263.00
72,856.59,373.96,5885.00,6331.00,6348.00,14409.00,635.00,5865.00,13343.00,418.00,1139.00,23459.00,1002.00,661.00,11525.00,252.00,1388.00,786.00,6540.00,1148.00,357.00,34823.00,157.00,450.00,53.00,855.00,1281.00
73,856.74,376.01,5958.00,6248.00,5635.00,13432.00,655.00,5877.00,13522.00,438.00,1240.00,27660.00,1000.00,693.00,11744.00,251.00,1303.00,811.00,7482.00,1164.00,350.00,34785.00,146.00,638.00,64.00,942.00,1301.00
74,856.89,378.06,5967.00,6143.00,5203.00,12902.00,617.00,5879.00,13395.00,422.00,1264.00,30825.00,995.00,666.00,12108.00,256.00,1154.00,915.00,7890.00,1183.00,355.00,34665.00,152.00,807.00,76.00,939.00,1352.00
75,857.04,380.10,6064.00,6147.00,5090.00,12685.00,644.00,5950.00,13363.00,440.00,1391.00,32469.00,994.00,637.00,12903.00,230.00,1000.00,963.00,7755.00,1221.00,353.00,34703.00,158.00,1029.00,76.00,875.00,1371.00
76,857.19,382.15,6037.00,5978.00,5042.00,12754.00,610.00,5977.00,13466.00,465.00,1522.00,31525.00,1023.00,638.00,14185.00,252.00,854.00,1082.00,7003.00,1475.00,364.00,34745.00,150.00,1198.00,85.00,792.00,1401.00
77,857.34,384.19,6155.00,5912.00,5262.00,13002.00,605.00,6041.00,13437.00,486.00,1631.00,28588.00,981.00,649.00,16376.00,241.00,738.00,1202.00,6022.00,1839.00,355.00,34688.00,154.00,1243.00,106.00,661.00,1422.00
78,857.49,386.23,6194.00,5930.00,5668.00,13416.00,621.00,6034.00,13485.00,498.00,1815.00,24207.00,965.00,669.00,19368.00,239.00,636.00,1376.00,4814.00,2479.00,342.00,34673.00,159.00,1177.00,100.00,543.00,1498.00
