Integration Time,200
Timestamp,2019-03-04 19_36_49.405000
Note,
Temperature,-15.41
CCD C0,535.4879760742188
CCD C1,0.12055999785661697
CCD C2,-1.2115999652451137e-06
CCD C3,-8.375500293311688e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,532.0
Laser Enable,False
Laser Power,100
Laser Temperature,0.00
Pixel Count,1024

Pixel,Wavelength,Wavenumber,2019-03-04 19:36:49 Benzene 1x200ms Spectrum,2019-03-04 19:37:47 BMSB 1x60ms Spectrum,2019-03-04 19:42:13 Toluene 1x500ms Spectrum,2019-03-04 19:42:42 Cyclohexane 1x500ms Spectrum,2019-03-04 19:43:25 Caffeine 1x500ms Spectrum,2019-03-04 19:43:52 AmmoniumNitrate 1x500ms Spectrum,2019-03-04 19:45:29 Isopropanol 1x1s Spectrum,2019-03-04 19:46:51 Acetaminophen 1x500ms Spectrum,2019-03-04 19:47:20 Acetone 1x500ms Spectrum,2019-03-04 19:47:54 Coconut Oil 1x500ms Spectrum,2019-03-04 19:48:54 Methanol 1x1s Spectrum,2019-03-04 19:49:23 Mineral Oil 1x1s Spectrum,2019-03-04 19:50:32 Fructose 1x2s Spectrum,2019-03-04 19:51:30 Sugar 1x1s Spectrum,2019-03-04 19:52:27 Ammonium Chloride 1x2s Spectrum,2019-03-04 19:52:56 Sucrose 1x2s Spectrum,2019-03-04 19:54:30 Glucose Solution 1x5s Spectrum
969,643.55,3258.24,174.60,1436.00,742.00,615.00,10886.00,636.00,131.00,11325.00,1204.00,7364.00,602.00,4509.00,12811.00,12070.00,3556.00,9803.00,2880.00
970,643.65,3260.53,173.90,1431.70,632.00,601.00,10809.00,618.00,131.00,11446.00,1176.00,7317.00,571.00,4455.00,12702.00,11840.00,3543.00,9663.00,2861.00
971,643.74,3262.81,173.10,1431.60,535.00,591.00,10660.00,615.00,127.00,11535.00,1162.00,7261.00,604.00,4477.00,12549.00,11714.00,3520.00,9504.00,2810.00
972,643.84,3265.09,175.50,1428.80,497.00,566.00,10650.00,609.00,131.00,11590.00,1155.00,7203.00,575.00,4478.00,12323.00,11634.00,3481.00,9467.00,2806.00
973,643.93,3267.37,172.30,1450.20,458.00,562.00,10680.00,619.00,120.00,11529.00,1139.00,7106.00,601.00,4514.00,12236.00,11507.00,3466.00,9366.00,2786.00
974,644.02,3269.64,167.70,1486.40,465.00,560.00,10728.00,627.00,114.00,11233.00,1107.00,7057.00,589.00,4486.00,12175.00,11567.00,3460.00,9397.00,2756.00
975,644.12,3271.92,170.50,1550.70,444.00,562.00,10768.00,617.00,125.00,10895.00,1135.00,7056.00,600.00,4498.00,12069.00,11501.00,3413.00,9452.00,2734.00
976,644.21,3274.19,161.80,1632.80,435.00,570.00,10787.00,615.00,110.00,10616.00,1114.00,7062.00,579.00,4515.00,12046.00,11516.00,3406.00,9498.00,2764.00
977,644.31,3276.46,161.30,1728.80,448.00,560.00,10768.00,611.00,135.00,10533.00,1107.00,6988.00,608.00,4523.00,12014.00,11423.00,3366.00,9464.00,2749.00
978,644.40,3278.73,161.80,1828.40,476.00,539.00,10683.00,615.00,125.00,10401.00,1093.00,6963.00,609.00,4598.00,11883.00,11387.00,3364.00,9399.00,2769.00
979,644.50,3281.00,162.30,1935.00,464.00,541.00,10561.00,619.00,139.00,10325.00,1129.00,6982.00,615.00,4558.00,11761.00,11307.00,3389.00,9274.00,2787.00
980,644.59,3283.26,164.50,2027.10,478.00,553.00,10445.00,627.00,131.00,10230.00,1088.00,6870.00,606.00,4579.00,11702.00,11118.00,3347.00,9241.00,2787.00
981,644.68,3285.52,163.40,2073.50,467.00,528.00,10406.00,636.00,139.00,10120.00,1101.00,6827.00,643.00,4596.00,11662.00,11022.00,3320.00,9167.00,2810.00
982,644.78,3287.78,161.50,2020.30,475.00,528.00,10337.00,623.00,133.00,9995.00,1076.00,6755.00,659.00,4562.00,11724.00,10937.00,3288.00,9021.00,2825.00
983,644.87,3290.04,159.10,1877.60,474.00,533.00,10305.00,636.00,131.00,9925.00,1076.00,6722.00,638.00,4551.00,11717.00,10827.00,3237.00,8919.00,2856.00
984,644.97,3292.30,158.10,1683.90,492.00,532.00,10153.00,636.00,149.00,9841.00,1080.00,6665.00,622.00,4562.00,11471.00,10730.00,3225.00,8903.00,2871.00
985,645.06,3294.55,156.70,1555.90,504.00,502.00,10121.00,631.00,150.00,9753.00,1077.00,6626.00,630.00,4516.00,11322.00,10574.00,3212.00,8695.00,2878.00
986,645.15,3296.81,159.90,1490.90,522.00,523.00,10045.00,619.00,156.00,9658.00,1052.00,6556.00,648.00,4551.00,11079.00,10365.00,3205.00,8537.00,2935.00
987,645.25,3299.06,162.70,1467.00,530.00,499.00,9982.00,651.00,182.00,9586.00,1048.00,6524.00,667.00,4596.00,10899.00,10219.00,3184.00,8407.00,2924.00
988,645.34,3301.31,160.50,1466.20,551.00,514.00,9940.00,660.00,183.00,9515.00,1048.00,6473.00,668.00,4569.00,10764.00,10172.00,3161.00,8353.00,2977.00
989,645.43,3303.56,160.90,1460.40,585.00,500.00,9960.00,654.00,165.00,9481.00,1046.00,6445.00,674.00,4594.00,10643.00,10132.00,3165.00,8370.00,3007.00
990,645.53,3305.80,157.80,1465.00,602.00,511.00,9915.00,693.00,169.00,9433.00,1034.00,6396.00,658.00,4592.00,10595.00,10092.00,3196.00,8350.00,3054.00
991,645.62,3308.04,164.20,1455.90,661.00,490.00,9967.00,704.00,176.00,9379.00,1024.00,6391.00,668.00,4626.00,10589.00,10032.00,3193.00,8283.00,3094.00
992,645.72,3310.29,163.30,1465.60,718.00,503.00,9925.00,720.00,182.00,9361.00,1029.00,6322.00,697.00,4587.00,10679.00,9984.00,3180.00,8218.00,3145.00
993,645.81,3312.53,170.00,1476.10,767.00,495.00,9961.00,736.00,178.00,9317.00,1027.00,6333.00,712.00,4626.00,10551.00,9865.00,3275.00,8162.00,3218.00
994,645.90,3314.76,176.50,1498.40,875.00,498.00,10032.00,792.00,197.00,9312.00,993.00,6263.00,706.00,4642.00,10345.00,9864.00,3239.00,8161.00,3265.00
995,646.00,3317.00,176.90,1533.10,1029.00,482.00,10176.00,828.00,196.00,9291.00,996.00,6190.00,710.00,4663.00,10250.00,9832.00,3319.00,8272.00,3354.00
996,646.09,3319.23,178.80,1561.30,1256.00,491.00,10194.00,863.00,182.00,9389.00,1038.00,6215.00,712.00,4649.00,10094.00,9765.00,3400.00,8308.00,3398.00
997,646.18,3321.47,185.70,1570.60,1612.00,474.00,10266.00,898.00,205.00,9464.00,1008.00,6193.00,721.00,4664.00,9928.00,9758.00,3381.00,8291.00,3493.00
998,646.27,3323.70,197.20,1597.70,2111.00,479.00,10185.00,942.00,196.00,9724.00,1006.00,6139.00,702.00,4630.00,9784.00,9654.00,3501.00,8217.00,3527.00
999,646.37,3325.93,201.30,1633.30,2722.00,470.00,10143.00,962.00,203.00,10054.00,1006.00,6084.00,738.00,4643.00,9641.00,9431.00,3596.00,7922.00,3614.00
1000,646.46,3328.15,212.60,1689.20,3037.00,455.00,9953.00,1008.00,182.00,10337.00,1027.00,6065.00,723.00,4594.00,9475.00,9311.00,3721.00,7766.00,3691.00
1001,646.55,3330.38,222.50,1746.90,2775.00,453.00,9811.00,1044.00,198.00,10373.00,996.00,6018.00,744.00,4619.00,9482.00,9145.00,3905.00,7662.00,3782.00
1002,646.65,3332.60,241.70,1815.80,2235.00,451.00,9640.00,1093.00,211.00,10039.00,1013.00,5968.00,758.00,4610.00,9370.00,9029.00,4045.00,7498.00,3861.00
1003,646.74,3334.82,256.40,1875.10,1726.00,454.00,9656.00,1143.00,237.00,9675.00,1023.00,5948.00,775.00,4640.00,9306.00,9030.00,4249.00,7522.00,3978.00
1004,646.83,3337.04,278.70,1892.50,1420.00,429.00,9585.00,1208.00,226.00,9325.00,1027.00,5824.00,769.00,4619.00,9190.00,8957.00,4431.00,7544.00,4065.00
1005,646.93,3339.26,299.80,1898.70,1207.00,442.00,9560.00,1384.00,224.00,9078.00,1044.00,5775.00,793.00,4584.00,9038.00,8892.00,4611.00,7482.00,4155.00
1006,647.02,3341.47,327.90,1935.90,1108.00,435.00,9559.00,1523.00,209.00,8852.00,1025.00,5667.00,787.00,4571.00,8919.00,8748.00,4744.00,7360.00,4211.00
1007,647.11,3343.68,363.80,1945.60,1070.00,428.00,9521.00,1743.00,217.00,8659.00,1023.00,5580.00,820.00,4533.00,8796.00,8600.00,4841.00,7221.00,4316.00
1008,647.20,3345.90,400.40,1919.10,1096.00,410.00,9406.00,2046.00,243.00,8564.00,1050.00,5479.00,828.00,4492.00,8729.00,8399.00,5096.00,7024.00,4313.00
1009,647.30,3348.11,439.90,1885.70,1118.00,416.00,9360.00,2523.00,254.00,8460.00,1023.00,5435.00,868.00,4414.00,8653.00,8260.00,5458.00,6935.00,4368.00
1010,647.39,3350.31,498.90,1918.20,1128.00,406.00,9276.00,3005.00,262.00,8464.00,1064.00,5291.00,872.00,4418.00,8530.00,8129.00,5840.00,6800.00,4452.00
1011,647.48,3352.52,559.30,1995.40,1230.00,395.00,9255.00,3280.00,250.00,8512.00,1101.00,5230.00,891.00,4338.00,8393.00,8015.00,6307.00,6736.00,4463.00
1012,647.57,3354.72,634.60,2116.90,1287.00,385.00,9249.00,3168.00,275.00,8537.00,1124.00,5194.00,926.00,4319.00,8251.00,7963.00,6438.00,6690.00,4477.00
1013,647.67,3356.92,726.10,2276.30,1418.00,399.00,9285.00,2886.00,294.00,8664.00,1124.00,5103.00,953.00,4283.00,8120.00,7811.00,6316.00,6597.00,4509.00
1014,647.76,3359.12,821.60,2471.70,1562.00,400.00,9167.00,2515.00,309.00,8955.00,1156.00,5015.00,966.00,4273.00,7943.00,7717.00,6128.00,6578.00,4518.00
1015,647.85,3361.32,949.90,2730.90,1728.00,420.00,9031.00,2413.00,325.00,9263.00,1193.00,4944.00,989.00,4256.00,7793.00,7560.00,6065.00,6413.00,4510.00
1016,647.94,3363.52,1087.50,3045.00,1908.00,384.00,8896.00,2580.00,361.00,9422.00,1238.00,4862.00,1048.00,4201.00,7616.00,7366.00,6159.00,6227.00,4456.00
1017,648.03,3365.71,1265.50,3179.20,2162.00,408.00,8718.00,2922.00,355.00,9282.00,1293.00,4784.00,1092.00,4158.00,7495.00,7179.00,6248.00,6102.00,4463.00
1018,648.13,3367.91,1456.90,2916.30,2454.00,387.00,8583.00,3231.00,374.00,9138.00,1314.00,4695.00,1124.00,4054.00,7405.00,7016.00,6295.00,5994.00,4474.00
1019,648.22,3370.10,1696.40,2726.00,2795.00,408.00,8450.00,3239.00,396.00,9139.00,1382.00,4615.00,1190.00,4074.00,7410.00,6865.00,6081.00,5912.00,4421.00
1020,648.31,3372.28,1975.10,3142.10,3226.00,431.00,8273.00,2925.00,454.00,9369.00,1458.00,4514.00,1230.00,4053.00,7473.00,6719.00,5488.00,5761.00,4401.00
1021,648.40,3374.47,2314.50,4157.90,3719.00,426.00,8158.00,2432.00,459.00,9606.00,1532.00,4451.00,1278.00,4068.00,7371.00,6555.00,4735.00,5635.00,4359.00
1022,648.49,3376.66,2695.10,5113.00,4281.00,450.00,7955.00,2119.00,513.00,9663.00,1633.00,4376.00,1314.00,4068.00,7032.00,6363.00,4014.00,5513.00,4395.00
1023,648.59,3378.84,3136.40,5394.90,4948.00,444.00,7846.00,1849.00,558.00,9596.00,1744.00,4341.00,1376.00,4051.00,6620.00,6284.00,3542.00,5555.00,4311.00
